,categories,deals,display_phone,distance,eat24_url,gift_certificates,id,image_url,is_claimed,is_closed,location,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,reservation_url,review_count,reviews,snippet_image_url,snippet_text,url,address,city,coordinate,country_code,cross_streets,display_address,geo_accuracy,neighborhoods,postal_code,state_code,latitude,longitude
139,"[Category(name='Bars', alias='bars')]",,,,,,attaboy-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/B-ED1yG30QSYGYMpjmqt2w/ms.jpg,False,False,<yelp.obj.location.Location object at 0x1049a5940>,,,http://m.yelp.com/biz/attaboy-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Attaboy,,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,297,,http://s3-media3.fl.yelpcdn.com/photo/C0gBulIOjqVZ7oB4A5J6eg/ms.jpg,I hate picking cocktails because my palate for bitters and elderflower and crushed herb and whatever else goes into fancy cocktails is not developed enough...,http://www.yelp.com/biz/attaboy-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['134 Eldridge St'],New York,<yelp.obj.coordinate.Coordinate object at 0x1049a57f0>,US,Broome St & Delancey St,"['134 Eldridge St', 'Lower East Side', 'New York, NY 10002']",9.5,['Lower East Side'],10002,NY,40.7188874,-73.9913351
140,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Lounges', alias='lounges'), Category(name='American (Traditional)', alias='tradamerican')]",,+1-646-864-3618,,,,whispers-restaurant-bar-and-lounge-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/nGNhnxSVYNTemLmC5wZ8dw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10498d4a8>,,,http://m.yelp.com/biz/whispers-restaurant-bar-and-lounge-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,"Whispers Restaurant, Bar & Lounge",6468643618,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,35,,http://s3-media2.fl.yelpcdn.com/photo/3Z2L5WEajZY1bcyN5ggCGA/ms.jpg,"This was our first time at Whispers and certainly won't be our last. We walked in to a casual, cozy atmosphere and were greeted right away by the owner...",http://www.yelp.com/biz/whispers-restaurant-bar-and-lounge-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['210 W 94th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10498dcc0>,US,Amsterdam Ave & Broadway,"['210 W 94th St', 'Upper West Side', 'New York, NY 10025']",9.5,['Upper West Side'],10025,NY,40.7933013456452,-73.9722406754357
141,"[Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-614-6818,,,,amor-y-amargo-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/V-b0GhrofnjVxw4ahtHvfQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10498d6a0>,,,http://m.yelp.com/biz/amor-y-amargo-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Amor y Amargo,2126146818,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,336,,http://s3-media1.fl.yelpcdn.com/photo/0eVmm2L7g5LOowT1uccQkQ/ms.jpg,You must go here for cocktails.  You must go.  But please don't because it's very small and always crowded.  The cocktails are amazing.  The service is...,http://www.yelp.com/biz/amor-y-amargo-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['443 E 6th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x104b9dc18>,US,Avenue A & 1st Ave,"['443 E 6th St', 'East Village', 'New York, NY 10009']",8.0,"['East Village', 'Alphabet City']",10009,NY,40.725727,-73.984283
142,"[Category(name='Pubs', alias='pubs')]",,+1-212-206-8959,,,,the-four-faced-liar-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/1wcUO6-QsKwq-9ArUcf_Ww/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10c1b1400>,,,http://m.yelp.com/biz/the-four-faced-liar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Four-Faced Liar,2122068959,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,189,,http://s3-media2.fl.yelpcdn.com/photo/UuRcWG3Yfy1hDIbwQNaDQA/ms.jpg,Great place if you want to grab a casual beer with a friend and have a conversation where you can actually hear each other.,http://www.yelp.com/biz/the-four-faced-liar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['165 W 4th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f860>,US,Jones St & Cornelia St,"['165 W 4th St', 'West Village', 'New York, NY 10014']",8.0,['West Village'],10014,NY,40.73218,-74.00142
143,"[Category(name='Bars', alias='bars')]",,+1-212-228-7464,,,,juke-bar-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/lXc2hjmf5QrRccxEPu4VdA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99f390>,1442172262.0,single_platform,http://m.yelp.com/biz/juke-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Juke Bar,2122287464,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,137,,http://s3-media3.fl.yelpcdn.com/photo/oO6bE6n1aswlN-fo4hC0eg/ms.jpg,"I used to come here when it was blue owl, but i actually like it more as juke bar. 

I put together happy hours every few months, with an average of 20...",http://www.yelp.com/biz/juke-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['196 2nd Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f4e0>,US,13th St & 12th St,"['196 2nd Ave', 'East Village', 'New York, NY 10003']",9.5,['East Village'],10003,NY,40.7311912626028,-73.9857168495655
144,"[Category(name='Bars', alias='bars'), Category(name='Party & Event Planning', alias='eventplanning')]",,+1-212-399-4695,,,,howl-at-the-moon-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/Wk5hvkDm85cnMYSaQFU5HA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99fc18>,,,http://m.yelp.com/biz/howl-at-the-moon-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Howl At the Moon,2123994695,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,80,,http://s3-media1.fl.yelpcdn.com/photo/3uW53ggj970eRtt_Z8xEOQ/ms.jpg,"I'll admit, when I first got invited to a happy hour that a friend had won here, I was more than a little skeptical.  I'd heard vague grumblings about the...",http://www.yelp.com/biz/howl-at-the-moon-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['240 W 52nd St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99fda0>,US,Broadway & 8th Ave,"['240 W 52nd St', 'Theater District', 'New York, NY 10019']",8.0,"['Theater District', 'Midtown West']",10019,NY,40.762905,-73.984268
145,"[Category(name='Bars', alias='bars')]",,+1-212-254-0575,,,,124-old-rabbit-club-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/AThJoRLdBtUk8e7gNCjNsg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99fe48>,1441990901.0,single_platform,http://m.yelp.com/biz/124-old-rabbit-club-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,124 Old Rabbit Club,2122540575,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,294,,http://s3-media3.fl.yelpcdn.com/photo/5ahf8jdkjDEhWIX0cxUPSg/ms.jpg,"Great small beer joint! Super friendly and knowledgeable bartender. Cash only. Beer is bottles only, not cheep, and European (not an American craft beer...",http://www.yelp.com/biz/124-old-rabbit-club-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['124  MacDougal St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f438>,US,,"['124  MacDougal St', 'Greenwich Village', 'New York, NY 10012']",9.5,['Greenwich Village'],10012,NY,40.729926,-74.000219
146,"[Category(name='Lounges', alias='lounges'), Category(name='Pubs', alias='pubs'), Category(name='Venues & Event Spaces', alias='venues')]",,+1-212-714-2222,,,,pioneers-new-york-2,https://s3-media1.fl.yelpcdn.com/bphoto/n5FnDt97RJeQyzz1LGnD3Q/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99f1d0>,,,http://m.yelp.com/biz/pioneers-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Pioneers,2127142222,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,152,,http://s3-media2.fl.yelpcdn.com/photo/DpeLiWDRlKXQKod5-AYV1Q/ms.jpg,"Pioneers is the place to be if you're looking for something a little more fun than just your average after work drinking establishment. 
Besides the the...",http://www.yelp.com/biz/pioneers-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['138 W 29th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f2e8>,US,7th Ave & Avenue Of The Americas,"['138 W 29th St', 'Midtown West', 'New York, NY 10001']",9.5,"['Midtown West', 'Chelsea']",10001,NY,40.7472374,-73.9917016
147,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Sports Bars', alias='sportsbars')]",,+1-212-929-9677,,,,smithfield-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/1z_czyshgtkkp6hF4KvIyg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99f400>,,,http://m.yelp.com/biz/smithfield-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Smithfield,2129299677,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,335,,http://s3-media4.fl.yelpcdn.com/photo/OaSRX6Mah-JvuLVJzzq6DA/ms.jpg,"It's true! The best happy hour deal in town. On Monday it is till closing!!!!!! 

Ordered some food w the drinks: $10 pull pork sandwiches, and $10 Mac and...",http://www.yelp.com/biz/smithfield-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['138 W 25th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99feb8>,US,7th Ave & Avenue Of The Americas,"['138 W 25th St', 'Chelsea', 'New York, NY 10001']",9.5,['Chelsea'],10001,NY,40.7449,-73.993641
148,"[Category(name='Whiskey Bars', alias='whiskeybars'), Category(name='Beer Bar', alias='beerbar'), Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-477-2998,,,,the-whiskey-ward-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/zbqH2d8vqvoZN4C4Qe5agg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99f048>,1471828660.0,single_platform,http://m.yelp.com/biz/the-whiskey-ward-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Whiskey Ward,2124772998,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,256,,http://s3-media4.fl.yelpcdn.com/photo/dxJvxPS4-XANp6Vadf-Utw/ms.jpg,"After a solid session of drinks for multiple people I asked for the bill, and when the bartender brought it I was shocked. Thirty something dollars for four...",http://www.yelp.com/biz/the-whiskey-ward-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['121 Essex St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f160>,US,Rivington St & Delancey St,"['121 Essex St', 'Lower East Side', 'New York, NY 10002']",8.0,['Lower East Side'],10002,NY,40.71966,-73.98791
149,"[Category(name='Lounges', alias='lounges'), Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-929-4360,,,,little-branch-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/cGUZq5NkkRsLKMBvxHFelQ/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10c99f208>,,,http://m.yelp.com/biz/little-branch-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Little Branch,2129294360,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,942,,http://s3-media3.fl.yelpcdn.com/photo/fNaqvdFpJkmv_VZZilBoJw/ms.jpg,"First Warning: It's cash only. 

Now, with that out of the way, COME HERE! Or rather, don't. Why? Because I don't want to have to compete for seating...",http://www.yelp.com/biz/little-branch-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['22 7th Ave S'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99fcc0>,US,Carmine St & Leroy St,"['22 7th Ave S', 'West Village', 'New York, NY 10014']",9.5,['West Village'],10014,NY,40.7303157913817,-74.0047645568848
150,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]",,+1-212-969-9703,,,,hibernia-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/xCgCGiyUI-tTbzNA75cxyw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99f0b8>,,,http://m.yelp.com/biz/hibernia-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Hibernia,2129699703,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,122,,http://s3-media3.fl.yelpcdn.com/photo/QXsMy2_kUUmSxfm65fPnyg/ms.jpg,"This review is about 2 years overdue. This is my favorite bar in Manhattan. Amazing bartenders and service, food is great (quesadillas are top and check the...",http://www.yelp.com/biz/hibernia-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['401 W 50th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f5f8>,US,10th Ave & 9th Ave,"['401 W 50th St', 'Theater District', 'New York, NY 10019']",8.0,"['Theater District', 'Midtown West', ""Hell's Kitchen""]",10019,NY,40.76365,-73.9890999
151,"[Category(name='Bars', alias='bars')]",,+1-212-691-0404,,,,blue-ribbon-downing-street-bar-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/pCQu_lWAaliX_UKOAKStXQ/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10c99fc88>,1441990192.0,single_platform,http://m.yelp.com/biz/blue-ribbon-downing-street-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Blue Ribbon Downing Street Bar,2126910404,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,185,,http://s3-media3.fl.yelpcdn.com/photo/ZhbqLcl84zaHTagGYCddGQ/ms.jpg,"If you think or over think perhaps you missed the boat ~
Best kept Secret 
Shhhhh
Epic Music
Quality Service
Say cheese drawer
Get It 
Or 
Walk",http://www.yelp.com/biz/blue-ribbon-downing-street-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['34 Downing St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99ff28>,US,Bedford St & Varick St,"['34 Downing St', 'West Village', 'New York, NY 10014']",9.5,['West Village'],10014,NY,40.7292048796869,-74.0038925739262
152,"[Category(name='Bars', alias='bars'), Category(name='Tapas Bars', alias='tapas'), Category(name='French', alias='french')]",,+1-212-780-9600,,,,excuse-my-french-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/0scg-NtuVV4EIW1UgqG58Q/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99fd68>,,,http://m.yelp.com/biz/excuse-my-french-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Excuse My French,2127809600,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,63,,http://s3-media4.fl.yelpcdn.com/photo/rgqTgXAfRVOC3tzWk373Rg/ms.jpg,"Happened upon this cozy gem of a wine bar randomly and am so glad I had an hour to spend before dinner.

Excuse My French is a wine and cocktail oasis!!...",http://www.yelp.com/biz/excuse-my-french-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['96 Orchard St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f780>,US,Broome St & Delancey St,"['96 Orchard St', 'Lower East Side', 'New York, NY 10002']",8.0,['Lower East Side'],10002,NY,40.71844,-73.98981
153,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Seafood', alias='seafood')]",,+1-212-260-2182,,,,bergen-hill-new-york-3,https://s3-media3.fl.yelpcdn.com/bphoto/Yg4wBfjTTqHGGy5-jUPo8Q/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99fb38>,1442171826.0,single_platform,http://m.yelp.com/biz/bergen-hill-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Bergen Hill,2122602182,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,175,,http://s3-media3.fl.yelpcdn.com/photo/d7YNibYM2MMWv-M-3ihqaA/ms.jpg,I had one of the best meals of my life here. We tried almost everything on the menu and in the moment it was hard to choose a favorite but in retrospect the...,http://www.yelp.com/biz/bergen-hill-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['64 Cooper Sq'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99f9b0>,US,,"['64 Cooper Sq', 'NoHo', 'New York, NY 10003']",9.5,"['NoHo', 'East Village']",10003,NY,40.7292568744149,-73.9911032549086
154,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican')]",,+1-646-838-5534,,,,foxy-johns-bar-and-kitchen-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/Hh2rZIam4fs2xt7Wc4TNDw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10c99f518>,1471773675.0,single_platform,http://m.yelp.com/biz/foxy-johns-bar-and-kitchen-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Foxy Johns Bar & Kitchen,6468385534,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,97,,http://s3-media4.fl.yelpcdn.com/photo/32LI5sbT_BEdmLZ4TUJcig/ms.jpg,This place is casual and fun. Pub food at its best. Nothing fancy just simple food made well. I really liked this place. Staff is super friendly too.,http://www.yelp.com/biz/foxy-johns-bar-and-kitchen-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['143 E 47th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10c99fa90>,US,Lexington Ave & 3rd Ave,"['143 E 47th St', 'Midtown East', 'New York, NY 10017']",8.0,['Midtown East'],10017,NY,40.754451,-73.97274
