yelp_id,crime_score,business_name,rating,category
barrio-chino-new-york,369,Barrio Chino,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Bars', alias='bars')]"
papillon-bistro-and-bar-new-york,627,Papillon Bistro & Bar,3.0,"[Category(name='French', alias='french'), Category(name='Pubs', alias='pubs')]"
sweet-and-vicious-new-york,317,Sweet & Vicious,3.0,"[Category(name='Lounges', alias='lounges')]"
la-pulperia-new-york-9,489,La Pulperia,4.5,"[Category(name='Latin American', alias='latin'), Category(name='Seafood', alias='seafood'), Category(name='Cocktail Bars', alias='cocktailbars')]"
cantina-1838-new-york-3,223,Cantina 1838,3.5,"[Category(name='Mexican', alias='mexican'), Category(name='Latin American', alias='latin'), Category(name='Cocktail Bars', alias='cocktailbars')]"
ps-450-new-york,393,PS 450,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Lounges', alias='lounges'), Category(name='Cocktail Bars', alias='cocktailbars')]"
sly-fox-new-york,445,Sly Fox,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]"
social-kitchen-nyc-new-york,387,Social Kitchen NYC,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Burgers', alias='burgers'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-village-underground-new-york,456,The Village Underground,4.0,"[Category(name='Dance Clubs', alias='danceclubs'), Category(name='Lounges', alias='lounges')]"
breakroom-new-york,267,Breakroom,4.5,"[Category(name='Burgers', alias='burgers'), Category(name='Mexican', alias='mexican')]"
soho-cigar-bar-new-york-2,231,SoHo Cigar Bar,4.0,"[Category(name='Lounges', alias='lounges'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Tobacco Shops', alias='tobaccoshops')]"
flor-de-mayo-new-york-3,225,Flor de Mayo,4.0,"[Category(name='Chinese', alias='chinese'), Category(name='Peruvian', alias='peruvian'), Category(name='Cocktail Bars', alias='cocktailbars')]"
barcade-new-york-8,501,Barcade,3.5,"[Category(name='Bars', alias='bars'), Category(name='Arcades', alias='arcades')]"
ryan-maguires-ale-house-new-york,199,Ryan Maguire's Ale House,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish', alias='irish')]"
mad-river-bar-and-grill-new-york,258,Mad River Bar & Grill,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]"
the-late-late-new-york,396,The Late Late,3.5,"[Category(name='Pubs', alias='pubs')]"
the-garret-new-york,432,The Garret,3.5,"[Category(name='Bars', alias='bars')]"
spiga-new-york,255,Spiga,4.0,"[Category(name='Italian', alias='italian'), Category(name='Wine Bars', alias='wine_bars')]"
brinkleys-broome-street-new-york-2,437,Brinkley's Broome Street,3.5,"[Category(name='Bars', alias='bars'), Category(name='Gastropubs', alias='gastropubs'), Category(name='American (New)', alias='newamerican')]"
hi-fi-new-york,332,Hi-Fi,3.5,"[Category(name='Bars', alias='bars')]"
harlem-l-lounge-new-york,233,Harlem L Lounge,3.5,"[Category(name='Lounges', alias='lounges')]"
cafe-luxembourg-new-york,249,Cafe Luxembourg,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='French', alias='french'), Category(name='Bars', alias='bars')]"
tempest-bar-new-york,410,Tempest Bar,3.5,"[Category(name='Dive Bars', alias='divebars'), Category(name='American (New)', alias='newamerican')]"
hill-and-bay-new-york,316,Hill and Bay,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Venues & Event Spaces', alias='venues')]"
walters-bar-new-york,322,Walter's Bar,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]"
kashkaval-garden-new-york,418,Kashkaval Garden,4.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas Bars', alias='tapas')]"
the-crows-nest-new-york,122,The Crow's Nest,3.5,"[Category(name='Bars', alias='bars')]"
walters-cottage-new-york,240,Walter's Cottage,4.5,"[Category(name='Irish', alias='irish')]"
loi-estiatorio-new-york,313,Loi Estiatorio,4.5,"[Category(name='Greek', alias='greek'), Category(name='Mediterranean', alias='mediterranean'), Category(name='Pubs', alias='pubs')]"
the-grafton-new-york,400,The Grafton,4.0,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]"
ruffian-wine-bar-and-chefs-table-new-york,337,Ruffian Wine Bar & Chef's Table,5.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='French', alias='french')]"
flinders-lane-new-york,323,Flinders Lane,4.0,"[Category(name='Australian', alias='australian'), Category(name='Wine Bars', alias='wine_bars')]"
the-smith-new-york-2,224,The Smith,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Brasseries', alias='brasseries')]"
shortys-new-york-3,205,Shorty's,4.0,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Bars', alias='bars'), Category(name='Steakhouses', alias='steak')]"
the-brazen-fox-kitchen-and-craft-beer-new-york,561,The Brazen Fox Kitchen & Craft Beer,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]"
mcgees-new-york-2,485,McGee's,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]"
rogue-new-york-2,544,Rogue,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Sports Bars', alias='sportsbars')]"
teshigotoya-new-york-3,305,Teshigotoya,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Bars', alias='bars'), Category(name='Tapas/Small Plates', alias='tapasmallplates')]"
bar-seine-new-york,269,Bar Seine,4.0,"[Category(name='Bars', alias='bars')]"
w-xyz-bar-new-york,405,W XYZ Bar,3.5,"[Category(name='Lounges', alias='lounges')]"
the-horse-box-new-york,259,The Horse Box,4.0,"[Category(name='Sports Bars', alias='sportsbars')]"
schillers-liquor-bar-new-york,468,Schiller's Liquor Bar,3.5,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]"
the-stags-head-new-york-2,276,The Stag's Head,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Beer Gardens', alias='beergardens')]"
petit-poulet-new-york,1010,Petit Poulet,4.0,"[Category(name='French', alias='french'), Category(name='Wine Bars', alias='wine_bars')]"
lulus-taqueria-new-york,325,Lulu's Taqueria,3.5,"[Category(name='Mexican', alias='mexican'), Category(name='Bars', alias='bars'), Category(name='Tex-Mex', alias='tex-mex')]"
la-tarte-flambee-new-york-4,345,La Tarte Flambee,4.5,"[Category(name='French', alias='french'), Category(name='Bars', alias='bars'), Category(name='Pizza', alias='pizza')]"
dylan-murphys-new-york,278,Dylan Murphy's,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]"
bourbon-street-bar-and-grille-new-york,544,Bourbon Street Bar & Grille,3.5,"[Category(name='Cajun/Creole', alias='cajun'), Category(name='Southern', alias='southern'), Category(name='Sports Bars', alias='sportsbars')]"
playa-bettys-new-york-2,247,Playa Betty's,3.5,"[Category(name='Mexican', alias='mexican'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]"
230-fifth-rooftop-bar-new-york,472,230 Fifth Rooftop Bar,3.0,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='American (New)', alias='newamerican')]"
the-mockingbird-new-york,314,The Mockingbird,4.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
the-spotted-owl-tavern-new-york,265,The Spotted Owl Tavern,4.0,"[Category(name='Bars', alias='bars'), Category(name='Gastropubs', alias='gastropubs')]"
amoun-mediterranean-kitchen-and-lounge-new-york-2,159,AMOUN Mediterranean Kitchen & Lounge,4.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Lounges', alias='lounges'), Category(name='Hookah Bars', alias='hookah_bars')]"
central-bar-new-york,489,Central Bar,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]"
dive-bar-lounge-new-york,295,Dive Bar Lounge,3.5,"[Category(name='Gay Bars', alias='gaybars'), Category(name='Dive Bars', alias='divebars')]"
pj-clarkes-new-york-3,267,PJ Clarke's,3.0,"[Category(name='Pubs', alias='pubs'), Category(name='Burgers', alias='burgers')]"
foleys-ny-new-york,921,Foley's NY,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs')]"
9ten-restaurant-new-york,305,9ten Restaurant,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Wine Bars', alias='wine_bars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
donnybrook-new-york,415,Donnybrook,3.5,"[Category(name='Bars', alias='bars')]"
heidelberg-restaurant-new-york,324,Heidelberg Restaurant,4.0,"[Category(name='German', alias='german'), Category(name='Bars', alias='bars')]"
social-bar-grill-and-lounge-new-york,587,"Social Bar, Grill & Lounge",3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Sports Bars', alias='sportsbars'), Category(name='Cocktail Bars', alias='cocktailbars')]"
percys-bbq-and-darts-new-york,262,Percy's BBQ & Darts,4.0,"[Category(name='Barbeque', alias='bbq'), Category(name='Sports Bars', alias='sportsbars')]"
dixon-place-new-york,369,Dixon Place,4.0,"[Category(name='Performing Arts', alias='theater'), Category(name='Bars', alias='bars')]"
cedar-local-new-york,296,Cedar Local,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
o-reillys-bar-kitchen-new-york,946,O'Reilly's Bar + Kitchen,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]"
paddys-new-york,191,Paddy's,3.5,"[Category(name='Pubs', alias='pubs')]"
epistrophy-new-york,382,Epistrophy,3.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Italian', alias='italian')]"
gramercy-tavern-new-york,466,Gramercy Tavern,4.5,"[Category(name='American (New)', alias='newamerican')]"
7b-horseshoe-bar-aka-vazacs-new-york,274,7B Horseshoe Bar aka Vazacs,3.5,"[Category(name='Arcades', alias='arcades'), Category(name='Dive Bars', alias='divebars')]"
paddy-maguires-ale-house-new-york,377,Paddy Maguire's Ale House,4.0,"[Category(name='Pubs', alias='pubs')]"
compagnie-des-vins-surnaturels-new-york-2,427,Compagnie des Vins Surnaturels,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='French', alias='french'), Category(name='American (New)', alias='newamerican')]"
agern-new-york,365,Agern,4.5,"[Category(name='Scandinavian', alias='scandinavian'), Category(name='Bars', alias='bars')]"
st-andrews-new-york-3,745,St. Andrews,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Seafood', alias='seafood'), Category(name='Scottish', alias='scottish')]"
off-the-wagon-new-york,394,Off The Wagon,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican')]"
the-magician-new-york,438,The Magician,3.5,"[Category(name='Bars', alias='bars')]"
wine-34-new-york,315,Wine:34,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='American (New)', alias='newamerican'), Category(name='Beer Bar', alias='beerbar')]"
exile-above-2a-new-york-3,379,2A,3.5,"[Category(name='Bars', alias='bars'), Category(name='Venues & Event Spaces', alias='venues')]"
aria-west-village-new-york,268,Aria West Village,3.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas/Small Plates', alias='tapasmallplates')]"
soho-park-new-york,530,Soho Park,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]"
whiskey-social-new-york,371,Whiskey Social,3.5,"[Category(name='Southern', alias='southern'), Category(name='American (New)', alias='newamerican'), Category(name='Pubs', alias='pubs')]"
o-donoghues-pub-new-york,898,O'Donoghues Pub,3.5,"[Category(name='Pubs', alias='pubs')]"
riddling-widow-new-york,434,Riddling Widow,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Champagne Bars', alias='champagne_bars')]"
arlenes-grocery-new-york,445,Arlene's Grocery,4.0,"[Category(name='Karaoke', alias='karaoke'), Category(name='Music Venues', alias='musicvenues'), Category(name='Dive Bars', alias='divebars')]"
the-watering-hole-new-york,613,The Watering Hole,3.5,"[Category(name='Bars', alias='bars'), Category(name='Karaoke', alias='karaoke'), Category(name='Burgers', alias='burgers')]"
the-stand-restaurant-and-comedy-club-new-york,375,The Stand Restaurant & Comedy Club,4.0,"[Category(name='Comedy Clubs', alias='comedyclubs'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Cocktail Bars', alias='cocktailbars')]"
le-bernardin-new-york,447,Le Bernardin,4.5,"[Category(name='French', alias='french'), Category(name='Lounges', alias='lounges')]"
2beans-new-york,361,2Beans,4.0,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Wine Bars', alias='wine_bars'), Category(name='Chocolatiers & Shops', alias='chocolate')]"
bookmarks-new-york,371,Bookmarks,3.5,"[Category(name='Bars', alias='bars')]"
mchales-bar-and-grill-new-york,508,McHale's Bar and Grill,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish', alias='irish')]"
petaluma-new-york-3,169,Petaluma,3.5,"[Category(name='Italian', alias='italian'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Wine Bars', alias='wine_bars')]"
toshis-living-room-new-york,517,Toshi's Living Room,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='Music Venues', alias='musicvenues')]"
darbar-grill-new-york,452,Darbar Grill,4.0,"[Category(name='Indian', alias='indpak'), Category(name='Buffets', alias='buffets'), Category(name='Bars', alias='bars')]"
hi-life-restaurant-new-york-2,241,Hi-Life Restaurant,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
the-daily-new-york,396,The Daily,3.5,"[Category(name='Lounges', alias='lounges')]"
pop-pub-new-york,543,Pop Pub,3.0,"[Category(name='Burgers', alias='burgers'), Category(name='Pubs', alias='pubs')]"
baker-street-pub-new-york,153,Baker Street Pub,3.0,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish'), Category(name='American (Traditional)', alias='tradamerican')]"
bar-belly-new-york,280,Bar Belly,3.5,"[Category(name='Seafood', alias='seafood'), Category(name='Jazz & Blues', alias='jazzandblues'), Category(name='Cocktail Bars', alias='cocktailbars')]"
st-pats-bar-and-grill-new-york,525,St Pat's Bar & Grill,4.0,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs'), Category(name='Steakhouses', alias='steak')]"
hudson-station-new-york,354,Hudson Station,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Sports Bars', alias='sportsbars')]"
malachys-donegal-inn-new-york,231,Malachy's Donegal Inn,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]"
amity-hall-new-york,398,Amity Hall,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='Pubs', alias='pubs')]"
eastfields-kitchen-and-bar-new-york,154,Eastfield's Kitchen & Bar,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]"
greenwich-street-tavern-new-york-2,122,Greenwich Street Tavern,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs')]"
leftfield-new-york,370,Leftfield,4.0,"[Category(name='Music Venues', alias='musicvenues'), Category(name='Lounges', alias='lounges')]"
rivington-f-and-b-new-york,454,Rivington F&B,4.0,"[Category(name='Bars', alias='bars')]"
pj-carneys-new-york,328,PJ Carneys,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Soup', alias='soup'), Category(name='American (Traditional)', alias='tradamerican')]"
death-ave-new-york-2,144,Death Ave,3.5,"[Category(name='Greek', alias='greek'), Category(name='American (New)', alias='newamerican'), Category(name='Beer Gardens', alias='beergardens')]"
grill-on-the-hill-new-york,239,Grill On the Hill,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (New)', alias='newamerican'), Category(name='Chicken Wings', alias='chicken_wings')]"
underballs-new-york,251,Underballs,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
bin-no-220-new-york,110,BIN No. 220,4.0,"[Category(name='Wine Bars', alias='wine_bars')]"
the-football-factory-new-york-4,642,The Football Factory,4.0,"[Category(name='Sports Bars', alias='sportsbars')]"
the-bar-new-york,644,The Bar,3.5,"[Category(name='Lounges', alias='lounges')]"
bar-veloce-new-york-7,395,Bar Veloce,3.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Italian', alias='italian')]"
bth-restaurant-and-lounge-new-york,42,BTH Restaurant & Lounge,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Lounges', alias='lounges')]"
julius-new-york,401,Julius,4.0,"[Category(name='Gay Bars', alias='gaybars'), Category(name='Dive Bars', alias='divebars')]"
the-irish-pub-new-york,414,The Irish Pub,3.5,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Pubs', alias='pubs')]"
the-lucky-bee-new-york,372,The Lucky Bee,4.0,"[Category(name='Thai', alias='thai'), Category(name='Asian Fusion', alias='asianfusion'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-delancey-new-york,357,The Delancey,3.0,"[Category(name='Lounges', alias='lounges'), Category(name='Dance Clubs', alias='danceclubs')]"
pig-n-whistle-new-york-13,875,Pig 'N' Whistle,3.5,"[Category(name='Pubs', alias='pubs')]"
pauls-on-times-square-new-york,742,Paul's On Times Square,4.0,"[Category(name='Bars', alias='bars'), Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]"
da-mikele-new-york,276,Da Mikele,4.0,"[Category(name='Italian', alias='italian'), Category(name='Pizza', alias='pizza'), Category(name='Cocktail Bars', alias='cocktailbars')]"
company-new-york-6,220,Company,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Bars', alias='bars'), Category(name='Italian', alias='italian')]"
annabel-new-york-2,341,Annabel,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Wine Bars', alias='wine_bars')]"
mason-jar-nyc-new-york,432,Mason Jar NYC,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Barbeque', alias='bbq')]"
st-dymphnas-new-york,360,St. Dymphna's,4.0,"[Category(name='Irish', alias='irish'), Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]"
la-marina-new-york,7,La Marina,3.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Lounges', alias='lounges')]"
grape-and-grain-new-york,248,Grape and Grain,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='American (New)', alias='newamerican')]"
cafeteria-new-york,423,Cafeteria,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Desserts', alias='desserts'), Category(name='Cocktail Bars', alias='cocktailbars')]"
suprema-provisions-new-york,411,Suprema Provisions,4.5,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Specialty Food', alias='gourmet'), Category(name='Tapas/Small Plates', alias='tapasmallplates')]"
highlands-new-york,399,Highlands,4.0,"[Category(name='Gastropubs', alias='gastropubs')]"
pergola-new-york-4,616,Pergola,3.5,"[Category(name='Hookah Bars', alias='hookah_bars'), Category(name='Mediterranean', alias='mediterranean'), Category(name='Lounges', alias='lounges')]"
markt-new-york-2,478,Markt,3.5,"[Category(name='Seafood', alias='seafood'), Category(name='Belgian', alias='belgian'), Category(name='Bars', alias='bars')]"
the-press-box-new-york,227,The Press Box,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish'), Category(name='Sports Bars', alias='sportsbars')]"
westville-east-new-york-3,330,Westville - East,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Comfort Food', alias='comfortfood'), Category(name='Beer Bar', alias='beerbar')]"
beekman-bar-and-books-new-york,119,Beekman Bar and Books,3.0,"[Category(name='Lounges', alias='lounges')]"
bar-felice-new-york,229,Bar Felice,4.0,"[Category(name='Lounges', alias='lounges'), Category(name='Cocktail Bars', alias='cocktailbars')]"
print-new-york,160,Print,4.0,"[Category(name='American (New)', alias='newamerican')]"
session-73-new-york,171,Session 73,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Music Venues', alias='musicvenues')]"
5-bar-karaoke-and-lounge-new-york,920,5 Bar Karaoke & Lounge,4.0,"[Category(name='Karaoke', alias='karaoke'), Category(name='Lounges', alias='lounges'), Category(name='Cocktail Bars', alias='cocktailbars')]"
the-gael-pub-new-york,287,The Gael Pub,3.5,"[Category(name='Pubs', alias='pubs')]"
beauty-and-essex-new-york,445,Beauty & Essex,4.0,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican'), Category(name='Tapas/Small Plates', alias='tapasmallplates')]"
pig-n-whistle-new-york-11,963,Pig N Whistle,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='American (New)', alias='newamerican')]"
00-co-new-york-2,379,00+Co,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Vegan', alias='vegan'), Category(name='Wine Bars', alias='wine_bars')]"
primeone16-eatery-new-york,252,PrimeOne16 Eatery,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Sports Bars', alias='sportsbars'), Category(name='Sandwiches', alias='sandwiches')]"
ost-cafe-new-york-3,146,Ost Cafe,4.0,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Wine Bars', alias='wine_bars')]"
the-little-owl-new-york,360,The Little Owl,4.0,"[Category(name='American (New)', alias='newamerican')]"
live-bait-new-york,514,Live Bait,3.0,"[Category(name='Seafood', alias='seafood'), Category(name='Bars', alias='bars')]"
gabby-o-haras-new-york,703,Gabby O'Hara's,3.5,"[Category(name='Pubs', alias='pubs')]"
gabriels-bar-and-restaurant-new-york,279,Gabriel's Bar & Restaurant,4.0,"[Category(name='Italian', alias='italian'), Category(name='Bars', alias='bars')]"
parlay-cafe-new-york,274,Parlay Cafe,4.0,"[Category(name='Hookah Bars', alias='hookah_bars')]"
social-drink-and-food-new-york-5,237,Social Drink and Food,3.5,"[Category(name='Bars', alias='bars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='Mediterranean', alias='mediterranean')]"
barley-and-grain-new-york,227,Barley & Grain,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican'), Category(name='Gastropubs', alias='gastropubs')]"
809-sangria-bar-and-grill-new-york,254,809 Sangria Bar & Grill,4.0,"[Category(name='Latin American', alias='latin'), Category(name='Spanish', alias='spanish'), Category(name='Bars', alias='bars')]"
wxou-radio-bar-new-york,299,WXOU Radio Bar,3.5,"[Category(name='Bars', alias='bars')]"
holland-house-new-york-3,589,Holland House,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Sports Bars', alias='sportsbars'), Category(name='Venues & Event Spaces', alias='venues')]"
joe-and-misses-doe-new-york-3,425,Joe & Misses Doe,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
bleecker-street-bar-new-york,476,Bleecker Street Bar,3.0,"[Category(name='Sports Bars', alias='sportsbars')]"
jeffreys-grocery-new-york,402,Jeffrey's Grocery,4.0,"[Category(name='Seafood', alias='seafood'), Category(name='Bars', alias='bars')]"
rpm-bar-new-york,347,RPM Bar,3.5,"[Category(name='Bars', alias='bars')]"
east-of-eighth-new-york,366,East of Eighth,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars'), Category(name='Seafood', alias='seafood')]"
dark-horse-new-york,251,Dark Horse,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='American (New)', alias='newamerican')]"
bar-54-new-york-2,834,Bar 54,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
marcha-cocina-new-york,242,Marcha Cocina,4.0,"[Category(name='Tapas Bars', alias='tapas'), Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='Spanish', alias='spanish')]"
black-tap-craft-burgers-and-beer-new-york-2,462,Black Tap Craft Burgers & Beer,3.5,"[Category(name='Bars', alias='bars'), Category(name='Burgers', alias='burgers')]"
kobrick-coffee-new-york,496,Kobrick Coffee,4.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Coffee & Tea', alias='coffee')]"
pierre-loti-midtown-new-york-3,229,Pierre Loti Midtown,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='Turkish', alias='turkish')]"
troubles-trust-new-york,465,Trouble's Trust,4.0,"[Category(name='Cocktail Bars', alias='cocktailbars')]"
schilling-new-york,230,Schilling,5.0,"[Category(name='Austrian', alias='austrian'), Category(name='Burgers', alias='burgers'), Category(name='Cocktail Bars', alias='cocktailbars')]"
dyckman-bar-new-york,170,Dyckman Bar,3.5,"[Category(name='Lounges', alias='lounges')]"
croton-reservoir-tavern-new-york,736,Croton Reservoir Tavern,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican')]"
slatterys-midtown-pub-new-york,520,Slattery's Midtown Pub,3.5,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish'), Category(name='Sports Bars', alias='sportsbars')]"
the-trump-bar-new-york,588,The Trump Bar,4.0,"[Category(name='Bars', alias='bars')]"
barrows-pub-new-york,271,Barrow's Pub,3.5,"[Category(name='Pubs', alias='pubs')]"
wicked-willys-new-york,440,Wicked Willy's,3.5,"[Category(name='Bars', alias='bars'), Category(name='Karaoke', alias='karaoke'), Category(name='Music Venues', alias='musicvenues')]"
houseman-new-york,75,Houseman,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Burgers', alias='burgers'), Category(name='Wine Bars', alias='wine_bars')]"
tropical-128-new-york,290,Tropical 128,3.5,"[Category(name='Lounges', alias='lounges')]"
hendriks-new-york,238,Hendriks,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Seafood', alias='seafood'), Category(name='Burgers', alias='burgers')]"
the-black-hound-new-york,50,The Black Hound,3.5,"[Category(name='Bars', alias='bars')]"
the-marshal-new-york,325,The Marshal,4.0,"[Category(name='American (New)', alias='newamerican')]"
bedlam-new-york,236,Bedlam,3.0,"[Category(name='Gay Bars', alias='gaybars'), Category(name='Cocktail Bars', alias='cocktailbars')]"
bradys-bar-new-york,240,Brady's Bar,3.5,"[Category(name='Bars', alias='bars')]"
whiskey-park-new-york,368,Whiskey Park,3.0,"[Category(name='Lounges', alias='lounges'), Category(name='Venues & Event Spaces', alias='venues')]"
schapiros-new-york,445,Schapiro's,3.5,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='American (New)', alias='newamerican'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]"
playwright-tavern-and-restaurant-new-york-3,586,Playwright Tavern & Restaurant,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Irish Pub', alias='irish_pubs'), Category(name='Music Venues', alias='musicvenues')]"
wallflower-new-york,346,Wallflower,4.5,"[Category(name='American (New)', alias='newamerican')]"
the-skinny-bar-and-lounge-new-york,439,The SKINnY Bar & Lounge,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Cocktail Bars', alias='cocktailbars')]"
corcho-wine-room-new-york,153,Corcho Wine Room,4.0,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas Bars', alias='tapas')]"
